Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XDCAF5,HIST1H4A,HIST1H4A,0|1,1,0.5,2,7|7,0.0,0.0,0.0,0.0,0.0,-33.67,0.07,0.85,
XDCAF5,HSPA8,HSPA8,3|2,5,2.5,2,44|51,0.0,0.0,0.0,0.0,0.0,-205.14,0.05,0.85,
XDCAF5,PARP10,PARP10,0|1,1,0.5,2,2|1,0.0,0.0,0.0,0.0,0.0,-9.77,0.33,0.85,
XDCAF5,XPO1,XPO1,1|0,1,0.5,2,5|11,0.0,0.0,0.0,0.0,0.0,-37.8,0.06,0.85,
XDCAF5,EEF1A1,EEF1A1,4|1,5,2.5,2,34|45,0.0,0.0,0.0,0.0,0.0,-173.88,0.06,0.85,
XDCAF5,TCP1,TCP1,19|20,39,19.5,2,16|12,0.0,0.0,0.0,0.0,0.0,-25.99,1.39,0.83,
XDCAF5,PRDX1,PRDX1,2|0,2,1.0,2,25|30,0.0,0.0,0.0,0.0,0.0,-125.25,0.04,0.85,
XDCAF5,RABL6,RABL6,1|0,1,0.5,2,4|7,0.0,0.0,0.0,0.0,0.0,-27.07,0.09,0.85,
XDCAF5,DCAF5,DCAF5,28|25,53,26.5,2,0|0,1.0,1.0,1.0,1.0,1.0,35.54,265.0,0.0,
XDCAF5,SLC25A5,SLC25A5,1|0,1,0.5,2,22|21,0.0,0.0,0.0,0.0,0.0,-98.37,0.02,0.85,
XDCAF5,SLC3A2,SLC3A2,1|0,1,0.5,2,26|41,0.0,0.0,0.0,0.0,0.0,-151.66,0.01,0.85,
XDCAF5,DDR1,DDR1,1|0,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-13.99,0.2,0.85,
XDCAF5,LGALS1,LGALS1,3|0,3,1.5,2,1|1,0.02,0.03,0.02,0.03,0.02,-7.57,1.5,0.49,
XDCAF5,HSP90AB1,HSP90AB1,5|1,6,3.0,2,57|46,0.0,0.0,0.0,0.0,0.0,-227.61,0.06,0.85,
XDCAF5,A0A222,A0A222,9|10,19,9.5,2,1862|1887,0.0,0.0,0.0,0.0,0.0,,0.01,0.85,
XDCAF5,HIST1H2AG,HIST1H2AG,0|1,1,0.5,2,3|4,0.0,0.0,0.0,0.0,0.0,-18.31,0.14,0.85,
XDCAF5,OSBPL9,OSBPL9,0|1,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-7.57,0.5,0.85,
XDCAF5,CEP170B,CEP170B,0|1,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-13.99,0.2,0.85,
XDCAF5,KRBA2,KRBA2,0|1,1,0.5,2,0|2,0.0,0.0,0.0,0.0,0.0,-7.33,0.5,0.85,
XDCAF5,OSBPL1A,OSBPL1A,0|1,1,0.5,2,2|0,0.0,0.0,0.0,0.0,0.0,-7.33,0.5,0.85,
XDCAF5,TPR,TPR,8|7,15,7.5,2,70|72,0.0,0.0,0.0,0.0,0.0,-289.36,0.11,0.85,
XDCAF5,HNRNPL,HNRNPL,2|0,2,1.0,2,13|14,0.0,0.0,0.0,0.0,0.0,-62.61,0.07,0.85,
XDCAF5,HAS1,HAS1,2|0,2,1.0,2,0|1,0.02,0.05,0.02,0.05,0.02,-5.97,2.0,0.0,
XDCAF5,DNAJC17,DNAJC17,0|2,2,1.0,2,1|2,0.0,0.0,0.0,0.0,0.0,-9.77,0.67,0.74,
XDCAF5,HIST1H3A,HIST1H3A,4|3,7,3.5,2,3|3,0.0,0.0,0.0,0.0,0.0,-10.31,1.17,0.79,
XDCAF5,AHNAK,AHNAK,36|8,44,22.0,2,1289|1293,0.0,0.0,0.0,0.0,0.0,,0.02,0.85,
